Restaurant_name,Category,Address,Province,Latitude,Longitude,Rating,Review
Phnom Penh,Cambodian,"244 E Georgia Street Vancouver, BC V6A 1Z7 Canada",BC,49.2783112,-123.0981943,5,"A friend took us here to this restaurant when we visited Vancouver and it was quite the treat. The food was excellent all around and my whole family really enjoyed the durian milkshake. The chicken wings were my favourite. They also had a few stir fried options for the vegetarians as well (lotus stems, snow pea tips, etc...)"
Phnom Penh,Cambodian,"244 E Georgia Street Vancouver, BC V6A 1Z7 Canada",BC,49.2783112,-123.0981943,5,"All the good was perfect, no complaints here. Went with mostly all the house favourites. And tried some of the other items. Definitely recommend try the
-Beef butter marinate(sweet soy sauce with onions, ginger, a lot of cilantro/parsley)
-Phnom Pheh pho was also good
-Deep fried chicken wings. A nice sweet and crispy but also came with a good size portion of lemon pepper sauce to dip your wings in."
Blue Water Cafe,Seafood,"1095 Hamilton St Vancouver, BC V6B 5T4 Canada",BC,49.2762194,-123.1211296,5,"Celebrated a birthday dinner with my boyfriend and it was an impeccable experience! Antoine was a fantastic server, he was very knowledgeable and attentive at the right times. He answered all our questions and helped us choose oysters too. Best service I have ever experienced. Food was very delicious too!"
Blue Water Cafe,Seafood,"1095 Hamilton St Vancouver, BC V6B 5T4 Canada",BC,49.2762194,-123.1211296,5,"Went for dinner last night and was absolutely blown away by the service. While the food was amazing, the service was incomparable! My friends and I had the pleasure of dining with Tara and her colleagues and this was by far my best dining experience in the city (and I'm a local)!

Tara was knowledgeable, attentive and just a pleasure to be around. From the moment we arrived we were warmly greeted and never once did we have to try and seek her attention as she was always checking in. Any time someone left the table, her and her team were quick ensure settings and napkins remained tidy and presentable upon our arrival back. Tara explained the menu in detail and was quick to recommend food and beverage pairings that we were all pleased with. The food was beautifully presented, tasted great and everyone was satisfied.

While I don't have photos of everything we ordered, the raw oysters were fresh and sweet, prawns were plump and juicy, and sashimi was fresh and paired with an in house soy sauce. I ordered the beef tenderloin and asked for it to be cooked between medium rare and rare and it was cooked to perfection. It was tender, seared crisp on the outside and juicy on the inside. I also ordered the truffle fries as a side and will say you have to try them!

Tara is a gem and I want to thank her and the staff for creating such a welcoming atmosphere that was paired with amazing food! I don't know how it took me so long to come here but can definitely say I will be back.

Make your reservation now and thank me later!"
Blue Water Cafe,Seafood,"1095 Hamilton St Vancouver, BC V6B 5T4 Canada",BC,49.2762194,-123.1211296,3,"The best thing about this restaurant is the ambiance and the service: lights dimmed to focus on the people you are eating with. As for food, my mixed ceviche was tender but needed a little bit more of lime, you could tell the quality of the sea food was excellent but needed more acid to make it more interesting. My chicken, with potatoes, was a bit undercooked and under seasoned, it also needed to build more flavour. Overall, it was a good enough experience."
Blue Water Cafe,Seafood,"1095 Hamilton St Vancouver, BC V6B 5T4 Canada",BC,49.2762194,-123.1211296,5,"A delicious dinner with excellent service from Liam. A great place to celebrate my wife’s birthday. The seafood plateau was a tasty appetizer sized just right for 2 people. Just love the special fork they have to aid diners with the assorted oysters, mussels, clams, and other tasty treats. The halibut was firm and juicy, and although the steak was medium rather than the medium-rare we requested, it was still juicy and very tasty. We didn’t leave much room for desert, so settled for tasty strawberry & raspberry lemon tarts. Highly recommended for a memorable night out."
Blue Water Cafe,Seafood,"1095 Hamilton St Vancouver, BC V6B 5T4 Canada",BC,49.2762194,-123.1211296,5,"Everything was phenomenal, but the sablefish was impeccable - the best fish we’ve ever tasted. It was cooked beautifully. In the past,the scallops and those are magnificent as well. I’m addition to the food, the service is professional and kind - we’re always well taken care of. I rarely give out five stars but this place never fails to impress us."
Anh and Chi,Vietnamese,"3388 Main Street Vancouver, BC V5V 3M7 Canada",BC,49.2550532,-123.1008858,5,"A very unique and modern take on Vietnamese cuisine! The interior decor and outdoor patio are both really nicely decorated. Definitely feels different from the run of the mill pho joint. There's an expansive menu of different Vietnamese dishes. The items I tried were the shaken beef dish and the beef short rib rice, both of which were super tasty and had amazing presentation. Portions are decent and pricing is slightly higher, but that's to be expected given the quality and refined ambiance. Their mixed drinks were also tasty. Service was friendly and attentive. Would definitely come back to try their other dishes"
Anh and Chi,Vietnamese,"3388 Main Street Vancouver, BC V5V 3M7 Canada",BC,49.2550532,-123.1008858,4,"First time coming here,didn't book a table in advance to my demise. Staff are very friendly, great service all around. Waiter was very helpful with his recommendations. Starter was delicious and very well presented the prawn cakes. I risked it going for the spicy beef soup which was tasty and lots of meat/broth and my partner got the deconstructed vermicelli noodles which were very tasty and again, big portion!  Will go back again as vibe in there was cool and food is worth trying."
Anh and Chi,Vietnamese,"3388 Main Street Vancouver, BC V5V 3M7 Canada",BC,49.2550532,-123.1008858,5,"Love the Vietnamese vibe here. The servers are energetic and friendly. The mango salad and Fresh Saigon Roll are so refreshing . Perfect choices during summer! The wok fried noodles and number 37 are highly recommended as well. The skin of the lemon chicken is crispy but not oily. All the sauce perfectly matches with the main dishes. However, the portion of each dish is not large. Those with big appetite may have to order more."
Anh and Chi,Vietnamese,"3388 Main Street Vancouver, BC V5V 3M7 Canada",BC,49.2550532,-123.1008858,4,I love their covered patio setup. It was nice to get some sun while eating even though it was cold outside. Food was good! I enjoyed everything we ordered. Our server was new so the service was a little slow. We had to wave her down multiple times… but understandable.
Anh and Chi,Vietnamese,"3388 Main Street Vancouver, BC V5V 3M7 Canada",BC,49.2550532,-123.1008858,5,"Anh and Chi was an excellent experience, we did have to wait for about 20 minutes but it wasn't a big deal as we just purused down the street and admired all the other exciting looking restaurants for next time.
We ordered crispy spring rolls, amazing, crispy prawn cakes, delicious, and chicken wings, fabulous. The wings especially were nicely cooked, crispy exterior and moist and tender inside. The sauce was excellent. They all exceeded expectations and were full of flavor without being too greasy and heavy. We ordered the curry with a side of rice, which was excellent, and the Pho Hoang, a recipe from the original establishment that has been around for almost 40 years - and you can see why. The flavor was just wonderful. We also had the beef and watercress salad - the only thing I have to say could be improved is the salad was maybe a bit dry, you definitely need to eat the vegetables with portions of meat in each bite otherwise it's just not soft or wet enough. More dressing, or a soft vegetable, something, was missing. The service was good, although we did get better service from a waitress who wasn't actually assigned to our table. Our own waitress seemed a bit bored, but she was still polite, attentive, and answered all of our questions.
I would absolutely recommend this restaurant and if visiting Vancouver would come again. Loved, loved it!"
Botanist,Canadian (New),"1038 Canada Place Vancouver, BC V6C 0B9 Canada",BC,49.2880551,-123.1163832,5,"Amazing food and service. Our waiter Brendan was great and guided us in our dining/drinking adventure.

As there were so many amazing options on the menu we decided to go with A La Carte in order to try more of the menu since we are from out of town.

Everything tasted amazing and they even split some of the dishes for us in order to make it easier to eat. I could recommend everything that we ate. Drinks also did not disappoint, very tasty and unique.

I think this was my favourite restaurant of this trip and we went to quick a few nice restaurant (including a Michelin star restaurant). Highly recommend it if you are able to try it.

Street parking is reasonable, plan for 3 hours though."
