Restaurant Name,Rating,Review
Pizza Unlimited & Fried Chicken,5,"Ordered a chicken meal with 2 salads. Was very fresh.. chicken was hot and crisp. Salad was fresh and cold. This is 2nd time we have ordered here.
We live about one half block from this location and they have offered free delivery..  which was a very nice gesture..but we didn’t think that necessary."
Pizza Unlimited & Fried Chicken,5,"Best donair pizza in town! Nuff said. We have tried some of their flavors and although they are good compared to other pizza chains, their donair pizza blows the competition away. And they do not cheap out on the toppings, one giant slice and you will be full."
Pizza Unlimited & Fried Chicken,3,Heard so many good things so I had to try. I was disappointed. The crust was the best part. Ordered 2 18 inch 5 toppers along with others. Got a meat pizza. Didn’t see or taste the sausage. The ham looks and tastes like bologna. Way too much cheese and the sauce had a funny taste. Sad to say I won’t be ordering again
Kingdom of Spices,5,"Foods are super good, especially the naan is amazing, worth my drive from the far south side.
Service is also great! Price is very fair.

Parking might be a bit of an issue, might need to walk a little."
Kingdom of Spices,5,"I have ordered take out from this restaurant on many occasions and most recently I placed a large catering order. The staff was great to deal with, they offered me a great price, my food was ready on time without any issues and the staff was so helpful in assisting me with loading up my order. My guests thoroughly enjoyed the food and we received many compliments. I would highly recommend this establishment for Indian Food based on quality of food, portion size, service - you cannot go wrong with Kingdom of Spice. Thank you all."
Kingdom of Spices,5,"WOW!!! What we ate was stunning, this is the most delicious Indian I have tasted . I have tried a lot of Indian food in the city, and I can say this is definitely the best I've ever had. Everything we tried was the best -- best samosa i'd ever had, best naan, best curry, best tandoori, etc. The value was also incredible, especially considering the quality of food we got. Still in awe over how good it all was. The presentation was beautiful, the service was very friendly and attentive, and the atmosphere was very laid back and welcoming. We will be making many more visits, I'm sure. Even my normally very shy partner enthusiastically told our server it was the best Indian food he'd ever had. 🥰 Highly, highly recommended!!!

Quick aside, the chicken alfredo pasta is incredible and has an Indian flare to it, super flavourful and my new favorite. I don't think anything on their menu can disappoint."
Kingdom of Spices,5,Food is incredible service spectacular setting comfortable I highly recommend giving this place a try for ur next Indian food dining experience.
Kingdom of Spices,5,This humble little place serves the best Indian food in Edmonton! I have gotten take out here and keep going back for more. Reasonable pricing and mouthwatering menu! Definitely a hidden gem!
Garlic & Greens,5,"Food was full of flavor, it have been really hard for me to find a restaurant that taste good and authentic,
I was glad my friends took me to green and garlic the food taste exquisite 😋
We ordered mix veggies and panner butter masala and butter naan and i high recommend all of these items
Waiting time is quite longer then other restaurants i have been too but its worth waiting"
Garlic & Greens,4,Food taste were average I enjoyed the Tandoori chicken it was good. The stuffing inside the chicken momo taste like the chicken seek kabab and the chicken seek kabab were salty and spongy.
Garlic & Greens,4,"The chicken biryani was amazing! It's the best one I've yet had. However, service was slow and dull, even though the place wasn't too busy. If you have a lot of time or patience, then this isn't really a deal breaker, but it could be better in order to get a five star rating."
Garlic & Greens,1,"I ordered chole bhature and both the chole and bhature were really cold . I understand it might have happened during delivery but the chole they are really the worst . Tastes like someone took ready to use chickpeas and put them in old leftover curry . No salt no spices nothing just the oil
Really bad experience"
Garlic & Greens,4,"We were looking for a new place to try out and found this on Google maps. The pictures looked promising. Also the menu had momos. We were craving momos for a while. The first impression was good, the decor was good too. We were welcomed by the server. She provided us the menu and water and we had to wait a bit longer than expected for her to take orders, especially since there were hardly any other new customers in the restaurant. Nevertheless the food came promptly. Rest of the service was to the point. We ordered the sharabi kebab, which was good but could be better. The store bought boneless chicken thighs were quite evident. The biggest disappointment was the fried chicken momos. I would rather call them ""momosa""  as they were samosas which looked like momos. Fried momos are steamed momos pan fried to give a bit of crispiness on the outside. And this was nothing like that. The masala tea was as expected. Overall it was an ok experience. Maybe in the future we'll go back and try some other dishes."
